﻿Douban URL,Douban Book Title,Goodreads URL,Goodreads Book Title
https://book.douban.com/subject/1030052/,清醒纪,https://www.goodreads.com/book/show/38230114,清醒纪
https://book.douban.com/subject/2068249/,温柔的夜,https://www.goodreads.com/book/show/7442819-wenrou-de-ye,溫柔的夜 [Wenrou de Ye]
https://book.douban.com/subject/3054821/,渴望生活,https://www.goodreads.com/book/show/79834.Lust_for_Life,Lust for Life
https://book.douban.com/subject/11622283/,滚蛋吧!肿瘤君,https://www.goodreads.com/book/show/27220918,滚蛋吧!肿瘤君
https://book.douban.com/subject/1440468/,漩涡,https://www.goodreads.com/book/show/25152.Uzumaki,"Uzumaki: Spiral into Horror, Vol. 1"
https://book.douban.com/subject/3151575/,激荡三十年,https://www.goodreads.com/book/show/19499559,激荡三十年(上下册) (Chinese Edition)
https://book.douban.com/subject/1970428/,激荡三十年（上）,https://www.goodreads.com/book/show/18932467,激荡三十年:中国企业1978-2008(上): 杭州蓝狮子文化创意有限公司 (Chinese Edition)
https://book.douban.com/subject/2380307/,激荡三十年（下）,https://www.goodreads.com/book/show/18943062,激荡三十年:中国企业(下）: 杭州蓝狮子文化创意有限公司 (Chinese Edition)
https://book.douban.com/subject/1221515/,灌篮高手31,https://www.goodreads.com/book/show/9227170-slam-dunk-vol-31,Slam Dunk Vol. 31: Tim Basket SMU Shohoku
https://book.douban.com/subject/26586492/,火星救援,https://www.goodreads.com/book/show/18007564-the-martian,The Martian
https://book.douban.com/subject/2143732/,灿烂千阳,https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns,A Thousand Splendid Suns
https://book.douban.com/subject/3071717/,爱你就像爱生命,https://www.goodreads.com/book/show/18802549,爱你就像爱生命
https://book.douban.com/subject/3026879/,爱的艺术,https://www.goodreads.com/book/show/14142.The_Art_of_Loving,The Art of Loving
https://book.douban.com/subject/1002898/,父与子全集,https://www.goodreads.com/book/show/1418816._,قصه‌های من و بابام - کتاب اول - بابای خوب من
https://book.douban.com/subject/2361768/,爷爷变成了幽灵,https://www.goodreads.com/book/show/25726888-erik-und-das-opa-gespenst,Erik und das Opa-Gespenst
https://book.douban.com/subject/1073708/,牡丹亭,https://www.goodreads.com/book/show/259561.The_Peony_Pavilion,The Peony Pavilion
https://book.douban.com/subject/3608208/,牧羊少年奇幻之旅,https://www.goodreads.com/book/show/18144590-the-alchemist,The Alchemist
https://book.douban.com/subject/1398395/,狂人日记,https://www.goodreads.com/book/show/21442812-a-madman-s-diary,A Madman's Diary 狂人日記
https://book.douban.com/subject/3057556/,狂热分子,https://www.goodreads.com/book/show/15916.The_True_Believer,The True Believer: Thoughts on the Nature of Mass Movements
https://book.douban.com/subject/4886245/,独唱团,https://www.goodreads.com/book/show/12366861,独唱团（第一辑）
https://book.douban.com/subject/1022060/,狼图腾,https://www.goodreads.com/book/show/1217728.Wolf_Totem,Wolf Totem
https://book.douban.com/subject/1433640/,猜猜我有多爱你,https://www.goodreads.com/book/show/301736.Guess_How_Much_I_Love_You,Guess How Much I Love You
https://book.douban.com/subject/3316422/,猫国物语,https://www.goodreads.com/book/show/25802960,いつでもどこでも ネコ町物語…ナーゴ
https://book.douban.com/subject/26362836/,献给阿尔吉侬的花束,https://www.goodreads.com/book/show/36576608-flowers-for-algernon,Flowers for Algernon
https://book.douban.com/subject/1119839/,王尔德童话,https://www.goodreads.com/book/show/779021.The_Happy_Prince_and_Other_Tales,The Happy Prince and Other Tales
https://book.douban.com/subject/1036684/,现代汉语词典（修订本）,https://www.goodreads.com/book/show/18743909,现代汉语词典 (Chinese Edition)
https://book.douban.com/subject/1192090/,球状闪电,https://www.goodreads.com/book/show/32076670-ball-lightning,Ball Lightning
https://book.douban.com/subject/2326571/,琅琊榜,https://www.goodreads.com/book/show/56972692-nirvana-in-fire,Nirvana in Fire [琅琊榜]
https://book.douban.com/subject/1004821/,理想国,https://www.goodreads.com/book/show/30289.The_Republic,The Republic
https://book.douban.com/subject/1865089/,瓦尔登湖,https://www.goodreads.com/book/show/16902.Walden,Walden
https://book.douban.com/subject/1013225/,生活在别处,https://www.goodreads.com/book/show/44559.Life_is_Elsewhere,Life is Elsewhere
https://book.douban.com/subject/3259440/,白夜行,https://www.goodreads.com/book/show/19256975-journey-under-the-midnight-sun,Journey Under the Midnight Sun
https://book.douban.com/subject/1082150/,白银时代,https://www.goodreads.com/book/show/17380719,白银时代
https://book.douban.com/subject/10564071/,白鹿原,https://www.goodreads.com/book/show/35958644-white-deer-plain,White Deer Plain
https://book.douban.com/subject/6082808/,百年孤独,https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude,One Hundred Years of Solitude
https://book.douban.com/subject/26278687/,皮囊,https://www.goodreads.com/book/show/27847873,皮囊
https://book.douban.com/subject/1021193/,皮皮鲁传,https://www.goodreads.com/book/show/37639106,郑渊洁四大名传：皮皮鲁传（经典童话系列） (郑渊洁四大名传系列)
https://book.douban.com/subject/1948901/,盗墓笔记,https://www.goodreads.com/book/show/10818155-cavern-of-the-blood-zombies,Cavern of the Blood Zombies
https://book.douban.com/subject/2057285/,盗墓笔记2,https://www.goodreads.com/book/show/10367823,盗墓笔记: 秦岭神树
https://book.douban.com/subject/2298149/,盗墓笔记3,https://www.goodreads.com/book/show/10385974,盗墓笔记: 云顶天宫
https://book.douban.com/subject/3266344/,盗墓笔记4,https://www.goodreads.com/book/show/10442257,盗墓笔记: 蛇沼鬼城
https://book.douban.com/subject/4173968/,盗墓笔记6,https://www.goodreads.com/book/show/11811748-6,盗墓笔记6: 阴山古楼
https://book.douban.com/subject/3995526/,目送,https://www.goodreads.com/book/show/4756002,目送
https://book.douban.com/subject/2194123/,相约星期二,https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,Tuesdays with Morrie
https://book.douban.com/subject/1863930/,看不见的城市,https://www.goodreads.com/book/show/9809.Invisible_Cities,Invisible Cities
https://book.douban.com/subject/20427187/,看见,https://www.goodreads.com/book/show/18458655,看见
https://book.douban.com/subject/1277981/,社会契约论,https://www.goodreads.com/book/show/12651.The_Social_Contract,The Social Contract
https://book.douban.com/subject/1476651/,社会心理学,https://www.goodreads.com/book/show/740224.Social_Psychology,Social Psychology
https://book.douban.com/subject/2328458/,社会性动物,https://www.goodreads.com/book/show/203968.The_Social_Animal,The Social Animal
https://book.douban.com/subject/1255624/,神雕侠侣,https://www.goodreads.com/book/show/4531901,神雕侠侣（全四冊）
https://book.douban.com/subject/1040211/,福尔摩斯探案全集（上中下）,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,The Complete Sherlock Holmes
https://book.douban.com/subject/27104959/,离开的，留下的,https://www.goodreads.com/book/show/23156040-those-who-leave-and-those-who-stay,Those Who Leave and Those Who Stay
https://book.douban.com/subject/3266968/,秘密,https://www.goodreads.com/book/show/52529.The_Secret,The Secret
https://book.douban.com/subject/3607117/,稻草人手记,https://www.goodreads.com/book/show/12935106,稻草人手記
https://book.douban.com/subject/1082334/,穆斯林的葬礼,https://www.goodreads.com/book/show/9878443,穆斯林的葬礼
https://book.douban.com/subject/1007914/,窗边的小豆豆,https://www.goodreads.com/book/show/328802.Totto_chan,Totto-chan: The Little Girl at the Window
https://book.douban.com/subject/1002299/,笑傲江湖（全四册）,https://www.goodreads.com/book/show/6317155,笑傲江湖 (全八冊)
https://book.douban.com/subject/1024217/,第一次的亲密接触,https://www.goodreads.com/book/show/12665525,第一次的亲密接触
https://book.douban.com/subject/1082162/,第一炉香,https://www.goodreads.com/book/show/2117649._,第一爐香（張愛玲短篇小說集之二）
https://book.douban.com/subject/1141406/,简爱（英文全本）,https://www.goodreads.com/book/show/10210.Jane_Eyre,Jane Eyre
https://book.douban.com/subject/2256438/,素年锦时,https://www.goodreads.com/book/show/42093881,素年锦时
https://book.douban.com/subject/22714154/,繁花,https://www.goodreads.com/book/show/20928464,繁花
https://book.douban.com/subject/1007433/,红与黑,https://www.goodreads.com/book/show/14662.The_Red_and_the_Black,The Red and the Black
https://book.douban.com/subject/1418686/,红拂夜奔,https://www.goodreads.com/book/show/18844545,红拂夜奔
https://book.douban.com/subject/1007305/,红楼梦,https://www.goodreads.com/book/show/535739.Dream_of_the_Red_Chamber,Dream of the Red Chamber
https://book.douban.com/subject/1014278/,红玫瑰与白玫瑰,https://www.goodreads.com/book/show/10453145-red-rose-white-rose,"Red Rose, White Rose"
https://book.douban.com/subject/1186392/,约翰·克利斯朵夫,https://www.goodreads.com/book/show/73322.Jean_Christophe_I,Jean-Christophe - I
https://book.douban.com/subject/1028842/,经济学原理（上下）,https://www.goodreads.com/book/show/1753460.Principles_of_Economics,Principles of Economics
https://book.douban.com/subject/3518332/,绿毛水怪,https://www.goodreads.com/book/show/19519062,绿毛水怪
https://book.douban.com/subject/21371175/,罗杰疑案,https://www.goodreads.com/book/show/16328.The_Murder_of_Roger_Ackroyd,The Murder of Roger Ackroyd
https://book.douban.com/subject/3136271/,罗生门,https://www.goodreads.com/book/show/672376.Rashomon_and_Other_Stories,Rashomon and Other Stories
https://book.douban.com/subject/1858568/,罪与罚,https://www.goodreads.com/book/show/7144.Crime_and_Punishment,Crime and Punishment
https://book.douban.com/subject/1205370/,羊脂球,https://www.goodreads.com/book/show/74882.Boule_de_Suif,Boule de Suif (21 contes)
https://book.douban.com/subject/27002046/,美丽新世界,https://www.goodreads.com/book/show/5129.Brave_New_World,Brave New World
https://book.douban.com/subject/1144185/,美国宪政历程,https://www.goodreads.com/book/show/28387186,美国政宪历程
https://book.douban.com/subject/3410718/,美的历程,https://www.goodreads.com/book/show/25060049-the-path-of-beauty,The Path of Beauty (美的歷程)
https://book.douban.com/subject/1064275/,老人与海,https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea,The Old Man and the Sea
https://book.douban.com/subject/1829226/,肖申克的救赎,https://www.goodreads.com/book/show/39662.Different_Seasons,Different Seasons
https://book.douban.com/subject/10786473/,自控力,https://www.goodreads.com/book/show/10865206-the-willpower-instinct,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It"
https://book.douban.com/subject/2209098/,致我们终将逝去的青春,https://www.goodreads.com/book/show/24161127,致我们终将逝去的青春
https://book.douban.com/subject/1028270/,舒克和贝塔历险记,https://www.goodreads.com/book/show/19249711,舒克和贝塔历险记 (Chinese Edition)
https://book.douban.com/subject/1020670/,舞！舞！舞！,https://www.goodreads.com/book/show/17800.Dance_Dance_Dance,Dance Dance Dance
https://book.douban.com/subject/3162991/,艺术的故事,https://www.goodreads.com/book/show/222078.The_Story_of_Art,The Story of Art
https://book.douban.com/subject/1794620/,芒果街上的小屋,https://www.goodreads.com/book/show/139253.The_House_on_Mango_Street,The House on Mango Street
https://book.douban.com/subject/27010212/,芳华,https://www.goodreads.com/book/show/35228899,芳华
https://book.douban.com/subject/1045818/,苏菲的世界,https://www.goodreads.com/book/show/10959.Sophie_s_World,Sophie's World
https://book.douban.com/subject/1013380/,茶花女,https://www.goodreads.com/book/show/7186.La_Dame_aux_Cam_lias,La Dame aux Camélias
https://book.douban.com/subject/1036613/,茶馆,https://www.goodreads.com/book/show/802049.Teahouse,Teahouse
https://book.douban.com/subject/1086249/,荆棘鸟,https://www.goodreads.com/book/show/3412.The_Thorn_Birds,The Thorn Birds
https://book.douban.com/subject/1052990/,草房子,https://www.goodreads.com/book/show/30012749-the-grass-house,草房子 The Grass House
https://book.douban.com/subject/1007334/,草样年华,https://www.goodreads.com/book/show/12857141,草样年华
https://book.douban.com/subject/3131626/,荒原狼,https://www.goodreads.com/book/show/16631.Steppenwolf,Steppenwolf
https://book.douban.com/subject/1529893/,莲花,https://www.goodreads.com/book/show/55181678,蓮花
https://book.douban.com/subject/1022238/,菊与刀,https://www.goodreads.com/book/show/123848.The_Chrysanthemum_and_the_Sword,The Chrysanthemum and the Sword: Patterns of Japanese Culture
https://book.douban.com/subject/1937357/,萤火之森,https://www.goodreads.com/book/show/5985311,蛍火の杜へ
https://book.douban.com/subject/5317075/,蔡康永的说话之道,https://www.goodreads.com/book/show/14683603,蔡康永的说话之道
https://book.douban.com/subject/1063190/,蔷薇岛屿,https://www.goodreads.com/book/show/48555962,蔷薇岛屿
https://book.douban.com/subject/1418297/,蜂蜜與四葉草 1,https://www.goodreads.com/book/show/1600757.Honey_and_Clover_Vol_1,"Honey and Clover, Vol. 1"
https://book.douban.com/subject/1452610/,蟲師 (1) アフタヌーンKC (255),https://www.goodreads.com/book/show/1380866._1_Mushishi_1_,蟲師 1 [Mushishi 1]
https://book.douban.com/subject/1061977/,血色浪漫,https://www.goodreads.com/book/show/24954798,血色浪漫
https://book.douban.com/subject/2339950/,被窝是青春的坟墓,https://www.goodreads.com/book/show/35426270,被窝是青春的坟墓
https://book.douban.com/subject/26369699/,被讨厌的勇气,https://www.goodreads.com/book/show/43306206-the-courage-to-be-disliked,"The Courage to Be Disliked: How to Free Yourself, Change your Life and Achieve Real Happiness"
https://book.douban.com/subject/3598313/,西决,https://www.goodreads.com/book/show/13635261,西决
https://book.douban.com/subject/1008189/,西方哲学史（上卷）,https://www.goodreads.com/book/show/243685.A_History_of_Western_Philosophy,A History of Western Philosophy
https://book.douban.com/subject/1029553/,西游记（全二册）,https://www.goodreads.com/book/show/158785.Journey_to_the_West,Journey to the West
https://book.douban.com/subject/20463108/,观念的水位,https://www.goodreads.com/book/show/20646403,观念的水位
https://book.douban.com/subject/1012307/,规训与惩罚,https://www.goodreads.com/book/show/846634.Surveiller_et_punir_Naissance_de_la_prison,Surveiller et punir. Naissance de la prison
https://book.douban.com/subject/25862578/,解忧杂货店,https://www.goodreads.com/book/show/44287550-the-miracles-of-the-namiya-general-store,The Miracles of the Namiya General Store
https://book.douban.com/subject/2326403/,认识电影,https://www.goodreads.com/book/show/488428.Understanding_Movies,Understanding Movies
https://book.douban.com/subject/1029791/,许三观卖血记,https://www.goodreads.com/book/show/334970.Chronicle_of_a_Blood_Merchant,Chronicle of a Blood Merchant
https://book.douban.com/subject/1964774/,论语,https://www.goodreads.com/book/show/27297.The_Analects,The Analects
https://book.douban.com/subject/1941558/,设计中的设计,https://www.goodreads.com/book/show/2034402.Designing_Design,Designing Design
https://book.douban.com/subject/1883245/,诗经,https://www.goodreads.com/book/show/672602.The_Book_of_Songs,The Book of Songs: The Ancient Chinese Classic of Poetry
https://book.douban.com/subject/1021056/,谁动了我的奶酪？,https://www.goodreads.com/book/show/4894.Who_Moved_My_Cheese_,Who Moved My Cheese?
https://book.douban.com/subject/2158684/,象棋的故事,https://www.goodreads.com/book/show/59151.Chess_Story,Chess Story
https://book.douban.com/subject/2081876/,货币战争,https://www.goodreads.com/book/show/9566425,货币战争
https://book.douban.com/subject/1057244/,边城,https://www.goodreads.com/book/show/6713028-border-town,Border Town
https://book.douban.com/subject/1040771/,达·芬奇密码,https://www.goodreads.com/book/show/968.The_Da_Vinci_Code,The Da Vinci Code
https://book.douban.com/subject/6781794/,过于喧嚣的孤独,https://www.goodreads.com/book/show/87280.Too_Loud_a_Solitude,Too Loud a Solitude
https://book.douban.com/subject/6388661/,这些人，那些事,https://www.goodreads.com/book/show/18801720,这些人 那些事
https://book.douban.com/subject/4714734/,这些都是你给我的爱,https://www.goodreads.com/book/show/27262655,这些都是你给我的爱
https://book.douban.com/subject/1082584/,追忆似水年华 Ⅰ,https://www.goodreads.com/book/show/12749.Swann_s_Way,Swann's Way
https://book.douban.com/subject/1770782/,追风筝的人,https://www.goodreads.com/book/show/77203.The_Kite_Runner,The Kite Runner
https://book.douban.com/subject/1003284/,退步集,https://www.goodreads.com/book/show/29926842,退步集
https://book.douban.com/subject/4238362/,送你一颗子弹,https://www.goodreads.com/book/show/20646387,送你一颗子弹
https://book.douban.com/subject/1077528/,通往奴役之路,https://www.goodreads.com/book/show/299215.The_Road_to_Serfdom,The Road to Serfdom
https://book.douban.com/subject/2340100/,遇见未知的自己,https://www.goodreads.com/book/show/19095813,遇见未知的自己 (经典爱藏) (Chinese Edition)
https://book.douban.com/subject/1059258/,道德经,https://www.goodreads.com/book/show/67896.Tao_Te_Ching,Tao Te Ching
https://book.douban.com/subject/20424526/,邓小平时代,https://www.goodreads.com/book/show/11472345-deng-xiaoping-and-the-transformation-of-china,Deng Xiaoping and the Transformation of China
https://book.douban.com/subject/4231381/,那些回不去的年少时光,https://www.goodreads.com/book/show/15833099-the-time-never-back,The Time Never Back
https://book.douban.com/subject/1958227/,那些年，我们一起追的女孩,https://www.goodreads.com/book/show/15919740,那些年，我们一起追的女孩
https://book.douban.com/subject/1426971/,野火集,https://www.goodreads.com/book/show/37763052,野火集
https://book.douban.com/subject/1915958/,野草,https://www.goodreads.com/book/show/9730.Wild_Grass_,Wild Grass 野草
https://book.douban.com/subject/26864984/,金色梦乡,https://www.goodreads.com/book/show/10073660,ゴールデンスランバー
https://book.douban.com/subject/3017857/,金锁记,https://www.goodreads.com/book/show/18004493,金锁记
https://book.douban.com/subject/3391248/,金阁寺,https://www.goodreads.com/book/show/62798.The_Temple_of_the_Golden_Pavilion,The Temple of the Golden Pavilion
https://book.douban.com/subject/27110861/,銀魂#01,https://www.goodreads.com/book/show/1497534.Gin_Tama_Vol_1,"Gin Tama, Vol. 1"
https://book.douban.com/subject/1364773/,鋼之鍊金術師 1,https://www.goodreads.com/book/show/870.Fullmetal_Alchemist_Vol_1,"Fullmetal Alchemist, Vol. 1"
https://book.douban.com/subject/1013502/,钢铁是怎样炼成的,https://www.goodreads.com/book/show/860566.How_the_Steel_Was_Tempered,How the Steel Was Tempered
https://book.douban.com/subject/26389895/,银河帝国：基地七部曲,https://www.goodreads.com/book/show/53917204-fondazione-il-ciclo-completo,Fondazione. Il ciclo completo
https://book.douban.com/subject/1394364/,银河系漫游指南,https://www.goodreads.com/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy,The Hitchhiker's Guide to the Galaxy
https://book.douban.com/subject/1418999/,银河英雄传说,https://www.goodreads.com/book/show/25986983-dawn,Dawn
https://book.douban.com/subject/26923390/,长夜难明,https://www.goodreads.com/book/show/33797234-the-long-night,The Long Night 长夜难明
https://book.douban.com/subject/1049219/,长安乱,https://www.goodreads.com/book/show/19149745,长安乱 (韩寒文集)
https://book.douban.com/subject/1082349/,长恨歌,https://www.goodreads.com/book/show/3114060-the-song-of-everlasting-sorrow,The Song of Everlasting Sorrow: A Novel of Shanghai
https://book.douban.com/subject/30142261/,长日将尽,https://www.goodreads.com/book/show/28921.The_Remains_of_the_Day,The Remains of the Day
https://book.douban.com/subject/1004088/,长袜子皮皮,https://www.goodreads.com/book/show/19302.Pippi_Longstocking,Pippi Longstocking
https://book.douban.com/subject/1088065/,阿Q正传,https://www.goodreads.com/book/show/838938.The_True_Story_of_Ah_Q_Q_,The True Story of Ah Q 阿Q正傳
https://book.douban.com/subject/4881850/,阿勒泰的角落,https://www.goodreads.com/book/show/19316147,阿勒泰的角落
https://book.douban.com/subject/3554154/,阿狸·梦之城堡,https://www.goodreads.com/book/show/12300576,阿狸·梦之城堡
https://book.douban.com/subject/5395407/,阿狸·永远站,https://www.goodreads.com/book/show/17163547,阿狸·永远站
https://book.douban.com/subject/27084173/,阿麦从军：全新修订版,https://www.goodreads.com/book/show/19202678,阿麦从军(上下) (新穿越小说) (Chinese Edition)
https://book.douban.com/subject/6880158/,陆犯焉识,https://www.goodreads.com/book/show/18661400,陆犯焉识
https://book.douban.com/subject/3014576/,陪安东尼度过漫长岁月,https://www.goodreads.com/book/show/6518280,陪安東尼度過漫長歲月
https://book.douban.com/subject/2136140/,雨季不再来,https://www.goodreads.com/book/show/819066._,雨季不再来
https://book.douban.com/subject/1034108/,零下一度,https://www.goodreads.com/book/show/6514082,零下一度
https://book.douban.com/subject/1013416/,雷雨,https://www.goodreads.com/book/show/1519027.Thunderstorm,Thunderstorm (Translated From Chinese)
https://book.douban.com/subject/1203251/,雾都孤儿,https://www.goodreads.com/book/show/18254.Oliver_Twist,Oliver Twist
https://book.douban.com/subject/10594787/,霍乱时期的爱情,https://www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera,Love in the Time of Cholera
https://book.douban.com/subject/1088711/,霸王别姬,https://www.goodreads.com/book/show/150434.Farewell_My_Concubine,Farewell My Concubine
https://book.douban.com/subject/1018577/,霸王别姬 青蛇,https://www.goodreads.com/book/show/42525144,霸王别姬 青蛇
https://book.douban.com/subject/1085883/,青铜时代,https://www.goodreads.com/book/show/19195686,青铜时代
https://book.douban.com/subject/10560798/,面纱,https://www.goodreads.com/book/show/99664.The_Painted_Veil,The Painted Veil
https://book.douban.com/subject/1258498/,项链,https://www.goodreads.com/book/show/26530372-the-necklace-and-other-stories,The Necklace and Other Stories: Maupassant for Modern Times
https://book.douban.com/subject/1033825/,顾城的诗,https://www.goodreads.com/book/show/447903.Sea_of_Dreams,Sea of Dreams: The Selected Writings
https://book.douban.com/subject/3311253/,额尔古纳河右岸,https://www.goodreads.com/book/show/15798211-the-last-quarter-of-the-moon,The Last Quarter of the Moon
https://book.douban.com/subject/1068920/,飘,https://www.goodreads.com/book/show/18405.Gone_with_the_Wind,Gone with the Wind
https://book.douban.com/subject/1058661/,飞鸟集,https://www.goodreads.com/book/show/166350.Stray_Birds,Stray Birds
https://book.douban.com/subject/1292416/,香水,https://www.goodreads.com/book/show/343.Perfume,Perfume: The Story of a Murderer
https://book.douban.com/subject/1043815/,骆驼祥子,https://www.goodreads.com/book/show/8016836-rickshaw-boy,Rickshaw Boy
https://book.douban.com/subject/5325618/,高效能人士的七个习惯,https://www.goodreads.com/book/show/36072.The_7_Habits_of_Highly_Effective_People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change
https://book.douban.com/subject/1926103/,鬼吹灯之云南虫谷,https://www.goodreads.com/book/show/4573879,鬼吹燈之雲南蟲谷
https://book.douban.com/subject/1882933/,鬼吹灯之精绝古城,https://www.goodreads.com/book/show/28352168,精绝古城
https://book.douban.com/subject/1071794/,魔戒（第三部）,https://www.goodreads.com/book/show/838729.The_Return_of_the_King,The Return of the King
https://book.douban.com/subject/1016003/,鲁滨逊漂流记,https://www.goodreads.com/book/show/2932.Robinson_Crusoe,Robinson Crusoe
https://book.douban.com/subject/1028404/,鲁西西传,https://www.goodreads.com/book/show/37585620,郑渊洁四大名传：鲁西西传（经典童话系列） (郑渊洁四大名传系列)
https://book.douban.com/subject/1212893/,鹿鼎记（全五册）,https://www.goodreads.com/book/show/42636219,鹿鼎记（新修版）
https://book.douban.com/subject/1051193/,麦琪的礼物,https://www.goodreads.com/book/show/31626.The_Gift_of_the_Magi_and_Other_Short_Stories,The Gift of the Magi and Other Short Stories
https://book.douban.com/subject/2053249/,麦田里的守望者,https://www.goodreads.com/book/show/5107.The_Catcher_in_the_Rye,The Catcher in the Rye
https://book.douban.com/subject/1089243/,黄金时代,https://www.goodreads.com/book/show/17380710,黄金时代
https://book.douban.com/subject/6021440/,黑客与画家,https://www.goodreads.com/book/show/41793.Hackers_Painters,Hackers & Painters: Big Ideas from the Computer Age
https://book.douban.com/subject/24257229/,鼠疫,https://www.goodreads.com/book/show/11989.The_Plague,The Plague
